CITY,DISTRICT,GEOCODE,DAYTIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
彰化縣,線西鄉,1000704,2019-05-13 06:00:00,24,23,97,偏南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,線西鄉,1000704,2019-05-13 09:00:00,26,25,93,偏西風,4,3,30,晴,01,0,0,2019-05-12
彰化縣,線西鄉,1000704,2019-05-13 12:00:00,28,25,87,西北風,3,2,30,晴,01,0,0,2019-05-12
彰化縣,線西鄉,1000704,2019-05-13 15:00:00,28,25,85,偏西風,2,<= 1,31,晴,01,0,0,2019-05-12
彰化縣,線西鄉,1000704,2019-05-13 18:00:00,26,24,87,西南風,1,<= 1,30,晴,01,0,0,2019-05-12
彰化縣,線西鄉,1000704,2019-05-13 21:00:00,25,24,93,偏南風,2,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 00:00:00,25,24,100,偏南風,2,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 03:00:00,24,24,100,東南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 06:00:00,24,24,100,偏南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 09:00:00,26,26,99,偏西風,4,3,30,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 12:00:00,28,27,96,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 15:00:00,28,27,93,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 18:00:00,27,26,94,偏南風,2,<= 1,30,晴,01,0,0,2019-05-12
彰化縣,伸港鄉,1000705,2019-05-13 21:00:00,25,25,99,偏南風,2,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 00:00:00,24,24,97,偏南風,2,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 03:00:00,24,24,97,東南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 06:00:00,24,23,97,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 09:00:00,27,25,89,偏西風,4,3,31,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 12:00:00,29,26,82,西北風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 15:00:00,29,25,80,偏西風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 18:00:00,27,24,84,西南風,1,<= 1,30,晴,01,0,0,2019-05-12
彰化縣,福興鄉,1000706,2019-05-13 21:00:00,25,24,94,偏南風,2,2,29,多雲,04,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 00:00:00,24,24,97,偏南風,1,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 03:00:00,24,24,99,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 06:00:00,24,23,98,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 09:00:00,27,26,95,偏西風,3,2,31,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 12:00:00,29,27,91,偏西風,2,2,33,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 15:00:00,29,27,90,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 18:00:00,27,25,92,偏西風,1,<= 1,30,晴,01,0,0,2019-05-12
彰化縣,秀水鄉,1000707,2019-05-13 21:00:00,25,25,98,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 00:00:00,24,24,98,偏南風,1,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 03:00:00,24,23,99,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 06:00:00,23,23,99,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 09:00:00,27,26,93,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 12:00:00,30,27,83,偏西風,2,2,34,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 15:00:00,30,26,81,偏西風,3,2,34,晴,01,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 18:00:00,27,25,86,偏西風,1,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,花壇鄉,1000708,2019-05-13 21:00:00,25,25,98,偏南風,0,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 00:00:00,24,23,96,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 03:00:00,23,23,97,東南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 06:00:00,23,22,98,偏南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 09:00:00,27,25,88,西南風,2,2,32,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 12:00:00,31,26,76,偏西風,2,<= 1,34,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 15:00:00,31,26,75,西南風,2,<= 1,35,晴,01,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 18:00:00,28,25,82,西北風,1,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,芬園鄉,1000709,2019-05-13 21:00:00,25,24,94,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 00:00:00,24,23,97,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 03:00:00,23,23,98,東南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 06:00:00,23,22,98,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 09:00:00,28,26,94,西南風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 12:00:00,30,28,89,偏西風,2,<= 1,35,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 15:00:00,30,28,86,偏西風,2,2,35,晴,01,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 18:00:00,27,25,86,西北風,1,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,員林市,1000710,2019-05-13 21:00:00,25,24,97,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 00:00:00,24,24,98,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 03:00:00,23,23,99,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 06:00:00,23,23,98,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 09:00:00,27,26,93,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 12:00:00,30,27,86,偏西風,2,2,34,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 15:00:00,30,27,84,偏西風,3,2,34,晴,01,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 18:00:00,27,25,87,偏西風,2,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,溪湖鎮,1000711,2019-05-13 21:00:00,25,24,97,偏南風,1,<= 1,28,多雲,04,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 00:00:00,24,24,100,西南風,2,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 03:00:00,24,24,100,偏東風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 06:00:00,23,23,100,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 09:00:00,27,27,98,西南風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 12:00:00,30,29,95,偏西風,3,2,36,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 15:00:00,30,29,95,偏南風,2,<= 1,35,晴,01,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 18:00:00,28,27,95,偏西風,1,<= 1,32,多雲,04,0,0,2019-05-12
彰化縣,田中鎮,1000712,2019-05-13 21:00:00,26,26,100,偏南風,1,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 00:00:00,24,24,98,偏南風,1,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 03:00:00,24,23,98,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 06:00:00,23,23,98,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 09:00:00,28,26,92,偏西風,2,2,32,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 12:00:00,30,27,84,偏西風,2,<= 1,34,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 15:00:00,30,27,82,偏西風,3,2,35,晴,01,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 18:00:00,27,25,86,西北風,1,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,大村鄉,1000713,2019-05-13 21:00:00,25,25,97,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 00:00:00,24,24,98,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 03:00:00,24,23,99,東南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 06:00:00,23,23,98,西南風,2,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 09:00:00,27,26,93,偏西風,3,2,31,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 12:00:00,29,27,87,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 15:00:00,29,26,86,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 18:00:00,27,25,88,偏西風,2,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,埔鹽鄉,1000714,2019-05-13 21:00:00,25,25,97,偏南風,2,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 00:00:00,24,23,97,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 03:00:00,23,23,97,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 06:00:00,23,22,96,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 09:00:00,27,26,94,偏西風,2,2,32,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 12:00:00,30,28,91,偏西風,2,<= 1,34,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 15:00:00,30,27,87,偏西風,2,2,35,晴,01,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 18:00:00,27,24,84,西北風,1,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,埔心鄉,1000715,2019-05-13 21:00:00,25,24,95,偏南風,1,<= 1,28,多雲,04,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 00:00:00,24,24,97,偏南風,1,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 03:00:00,23,23,97,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 06:00:00,23,23,97,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 09:00:00,27,26,95,西南風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 12:00:00,30,28,91,西北風,2,2,35,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 15:00:00,30,28,87,偏西風,2,2,34,晴,01,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 18:00:00,27,25,86,西北風,1,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,永靖鄉,1000716,2019-05-13 21:00:00,25,24,97,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 00:00:00,24,24,96,西南風,2,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 03:00:00,24,23,96,偏東風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 06:00:00,23,23,97,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 09:00:00,27,26,92,西南風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 12:00:00,30,26,80,西北風,2,2,34,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 15:00:00,30,26,80,偏南風,2,<= 1,34,晴,01,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 18:00:00,28,24,80,西北風,1,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,社頭鄉,1000717,2019-05-13 21:00:00,26,25,96,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 00:00:00,24,23,92,西南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 03:00:00,23,22,92,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 06:00:00,23,22,92,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 09:00:00,27,25,89,西南風,1,<= 1,30,晴,01,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 12:00:00,29,25,78,偏西風,3,2,34,晴,01,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 15:00:00,30,25,76,偏南風,2,<= 1,33,多雲,04,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 18:00:00,28,24,80,西南風,1,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,二水鄉,1000718,2019-05-13 21:00:00,25,24,92,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 00:00:00,24,24,99,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 03:00:00,23,23,100,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 06:00:00,23,23,100,西南風,2,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 09:00:00,27,26,94,西南風,2,2,30,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 12:00:00,29,26,84,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 15:00:00,30,27,86,偏西風,2,2,33,晴,01,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 18:00:00,27,26,92,西北風,2,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,北斗鎮,1000719,2019-05-13 21:00:00,25,25,99,偏南風,1,<= 1,28,多雲,04,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 00:00:00,24,23,98,西南風,2,2,26,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 03:00:00,23,23,98,東南風,2,2,25,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 06:00:00,23,22,97,偏南風,2,2,25,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 09:00:00,26,24,89,偏西風,4,3,29,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 12:00:00,28,25,82,偏西風,4,3,30,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 15:00:00,28,25,83,偏西風,4,3,31,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 18:00:00,26,24,87,偏西風,2,2,28,晴,01,0,0,2019-05-12
彰化縣,二林鎮,1000720,2019-05-13 21:00:00,25,24,94,偏南風,3,2,27,多雲,04,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 00:00:00,24,24,99,西南風,1,<= 1,28,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 03:00:00,23,23,99,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 06:00:00,23,23,99,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 09:00:00,27,26,97,西南風,2,2,32,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 12:00:00,30,28,92,偏西風,3,2,35,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 15:00:00,30,28,89,西南風,2,2,34,晴,01,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 18:00:00,27,26,92,西北風,2,<= 1,31,多雲,04,0,0,2019-05-12
彰化縣,田尾鄉,1000721,2019-05-13 21:00:00,25,25,99,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 00:00:00,24,24,100,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 03:00:00,23,23,100,東南風,1,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 06:00:00,23,23,100,西南風,2,2,26,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 09:00:00,26,26,95,偏西風,3,2,30,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 12:00:00,29,27,87,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 15:00:00,29,27,87,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 18:00:00,27,25,91,西北風,2,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,埤頭鄉,1000722,2019-05-13 21:00:00,25,25,99,偏南風,2,<= 1,28,多雲,04,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 00:00:00,24,24,99,西南風,3,2,26,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 03:00:00,23,23,99,東南風,2,<= 1,25,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 06:00:00,23,23,99,偏南風,2,2,25,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 09:00:00,26,25,92,偏西風,4,3,30,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 12:00:00,28,25,82,偏西風,3,2,31,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 15:00:00,28,25,81,偏西風,2,<= 1,32,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 18:00:00,26,24,86,西南風,3,2,30,晴,01,0,0,2019-05-12
彰化縣,芳苑鄉,1000723,2019-05-13 21:00:00,25,24,96,偏南風,3,2,28,多雲,04,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 00:00:00,24,23,96,西南風,3,2,26,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 03:00:00,23,22,94,東南風,2,2,25,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 06:00:00,23,22,94,偏南風,2,<= 1,25,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 09:00:00,26,22,78,偏西風,4,3,28,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 12:00:00,28,22,73,偏西風,4,3,29,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 15:00:00,28,22,72,偏西風,4,3,29,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 18:00:00,26,22,76,西南風,3,2,27,晴,01,0,0,2019-05-12
彰化縣,大城鄉,1000724,2019-05-13 21:00:00,25,22,84,偏南風,3,2,26,多雲,04,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 00:00:00,24,24,99,西南風,2,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 03:00:00,23,23,98,東南風,2,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 06:00:00,23,23,99,西南風,3,2,26,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 09:00:00,26,25,91,偏西風,3,2,29,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 12:00:00,29,26,83,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 15:00:00,29,26,84,偏西風,4,3,32,晴,01,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 18:00:00,27,24,88,偏西風,3,2,29,多雲,04,0,0,2019-05-12
彰化縣,竹塘鄉,1000725,2019-05-13 21:00:00,25,24,96,偏南風,2,<= 1,27,多雲,04,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 00:00:00,24,24,100,西南風,1,<= 1,27,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 03:00:00,23,23,100,偏東風,2,<= 1,26,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 06:00:00,23,23,100,西南風,2,<= 1,25,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 09:00:00,26,25,94,西南風,3,2,30,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 12:00:00,29,26,84,偏西風,3,2,32,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 15:00:00,29,26,84,偏西風,3,2,33,晴,01,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 18:00:00,27,25,90,西北風,2,<= 1,30,多雲,04,0,0,2019-05-12
彰化縣,溪州鄉,1000726,2019-05-13 21:00:00,25,24,99,偏南風,1,<= 1,28,多雲,04,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 00:00:00,24,23,92,偏南風,2,<= 1,28,晴,01,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 03:00:00,23,22,94,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 06:00:00,23,22,95,西南風,1,<= 1,26,晴,01,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 09:00:00,26,24,87,西南風,2,<= 1,30,晴,01,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 12:00:00,30,25,76,偏西風,2,2,34,晴,01,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 15:00:00,30,25,74,偏南風,2,<= 1,34,多雲,04,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 18:00:00,28,24,80,偏南風,1,<= 1,32,多雲,04,0,0,2019-05-12
南投縣,南投市,1000801,2019-05-13 21:00:00,26,25,94,偏南風,1,<= 1,30,多雲,04,0,0,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 00:00:00,22,22,96,偏東風,2,<= 1,25,晴,01,0,10,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 03:00:00,21,21,98,偏東風,1,<= 1,23,晴,01,0,10,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 06:00:00,20,19,94,東南風,1,<= 1,22,晴,01,10,10,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 09:00:00,24,20,77,偏西風,1,<= 1,27,晴,01,10,10,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 12:00:00,29,22,67,偏西風,1,<= 1,33,多雲,04,30,30,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 15:00:00,29,26,80,偏北風,1,<= 1,33,午後短暫雷陣雨,15,30,30,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 18:00:00,26,24,86,東北風,1,<= 1,29,多雲,04,10,30,2019-05-12
南投縣,埔里鎮,1000802,2019-05-13 21:00:00,24,22,92,東北風,2,<= 1,26,多雲,04,10,30,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 00:00:00,24,23,95,偏南風,2,<= 1,27,晴,01,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 03:00:00,23,22,97,偏東風,1,<= 1,25,晴,01,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 06:00:00,22,22,98,偏南風,1,<= 1,26,晴,01,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 09:00:00,27,25,92,西南風,2,2,31,晴,01,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 12:00:00,30,26,81,偏西風,2,<= 1,34,晴,01,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 15:00:00,30,26,78,偏南風,1,<= 1,34,多雲,04,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 18:00:00,28,25,84,西北風,1,<= 1,32,多雲,04,0,0,2019-05-12
南投縣,草屯鎮,1000803,2019-05-13 21:00:00,25,25,96,偏南風,1,<= 1,29,多雲,04,0,0,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 00:00:00,23,22,94,偏南風,2,<= 1,26,晴,01,0,0,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 03:00:00,23,22,94,偏東風,1,<= 1,25,晴,01,0,0,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 06:00:00,22,21,91,偏西風,1,<= 1,24,晴,01,0,0,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 09:00:00,26,24,88,偏西風,1,<= 1,30,晴,01,0,0,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 12:00:00,29,25,80,偏西風,2,2,33,晴,01,10,10,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 15:00:00,29,25,78,偏南風,1,<= 1,32,多雲,04,10,10,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 18:00:00,27,24,82,西南風,1,<= 1,31,多雲,04,0,10,2019-05-12
南投縣,竹山鎮,1000804,2019-05-13 21:00:00,24,24,94,偏南風,1,<= 1,28,多雲,04,0,10,2019-05-12
南投縣,集集鎮,1000805,2019-05-13 00:00:00,23,23,97,東南風,1,<= 1,26,晴,01,0,0,2019-05-12
南投縣,集集鎮,1000805,2019-05-13 03:00:00,22,22,96,東南風,1,<= 1,25,晴,01,0,0,2019-05-12
